username,text,comments_full,comments,likes,image,images,time,post_url,images_lowquality,images_lowquality
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
פנטהאוזים להשכרה בהרצליה,"פנטהאוז מדהים ויוצא דופן בעיצובו, ברחוב המבוקש ביותר בהרצליה הירוקה. 14,000 ש""ח. חייבים לבוא לראות! 050-5630803",,1,2,,,2015-12-13 10:25:18,https://m.facebook.com/groups/1663070923962851/permalink/1668547163415227/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t31.18172-8/12357168_524204204410675_7109360124294012006_o.jpg?stp=cp0_dst-jpg_e15_p240x240_q65&_nc_cat=109&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=UTg6SaWbIK4AX9699rg&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8VaPpXr25SVS0twxni6baRwa4w8lFNEmYBb2xN_FPm7A&oe=62E03E40']
Eyal Amir,,,0,8,,,2018-11-09 17:29:22,https://m.facebook.com/groups/337487666800411/permalink/337487680133743/,['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238'],['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238']
Eyal Amir,,,0,6,,,2018-11-09 17:29:28,https://m.facebook.com/groups/337487666800411/permalink/337487726800405/,['https://scontent.fsdv3-1.fna.fbcdn.net/v/t1.6435-9/45660983_512011229304732_2792296721760124928_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=104&ccb=1-7&_nc_sid=ac9ee4&efg=eyJpIjoidCJ9&_nc_ohc=fF6xXTnDp2cAX8JjbaD&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8yvwdNh-TQHuGJXR7eXn4Xktc07ohLLulqj_F8l-3LrQ&oe=62DDDD94'],['https://scontent.fsdv3-1.fna.fbcdn.net/v/t1.6435-9/45660983_512011229304732_2792296721760124928_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=104&ccb=1-7&_nc_sid=ac9ee4&efg=eyJpIjoidCJ9&_nc_ohc=fF6xXTnDp2cAX8JjbaD&_nc_ht=scontent.fsdv3-1.fna&oh=00_AT8yvwdNh-TQHuGJXR7eXn4Xktc07ohLLulqj_F8l-3LrQ&oe=62DDDD94']
Eyal Amir,"היי שלום לכולם !
שמי אייל ואני מנהל הקבוצה .
ברצוני לבקש מכול המפרסמים באשר הם להוסיף פרטים נוספים הכוללים ,מחיר עבור שכירות הדירה ובנוסף רחוב או אזור אשר הדירה המוצעת נמצאת בו .
תודה וחג שמח !
מיותר להזכיר פוסטים של מתווכים למינהם או פוסטים שלא קשורים לנושא הקבוצה - דירות להשכרה ללא תיווך יוסרו מיד .",,0,6,,,2019-06-10 00:34:48,https://m.facebook.com/groups/337487666800411/permalink/436436226905554/,"['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238', 'https://scontent.xx.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AT8lEBoTkCT6IqtEVvj4nIcIGeVQKCaE2mUof4IIO3CJBA&oe=62C002DF&_nc_sid=55e238']","['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238', 'https://scontent.xx.fbcdn.net/m1/v/t6/An-SJYN61eefFdoaV8pa0G_5_APCa0prZaqkZGXpCFeUCLCg89UPOqSkSZxJkLy0hAKKpUIPEB91mo9yBBfcAqcwmpEu5jN_jmJufFtJoVJCUklu.png?ccb=10-5&oh=00_AT8lEBoTkCT6IqtEVvj4nIcIGeVQKCaE2mUof4IIO3CJBA&oe=62C002DF&_nc_sid=55e238']"
Eyal Amir,"ברוכים הבאים !
היי שלום לכולם !
שמי אייל ואני מנהל הקבוצה .
ברצוני לבקש מכול המפרסמים באשר הם להוסיף פרטים נוספים הכוללים ,מחיר עבור שכירות הדירה ובנוסף רחוב או אזור אשר הדירה המוצעת נמצאת בו .
ובנוסף אבקש לא להעלות יותר מפוסט אחד בילבד !
מיותר להזכיר פוסטים של מתווכים למינהם או פוסטים שלא קשורים לנושא הקבוצה - דירות להשכרה ללא תיווך יוסרו מיד .",,5,6,,,2019-06-26 23:33:40,https://m.facebook.com/groups/337487666800411/permalink/446607325888444/,['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238'],['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238']
Eyal Amir,"ברוכים הבאים !
היי שלום לכולם !
שמי אייל ואני מנהל הקבוצה .
ברצוני לבקש מכול המפרסמים באשר הם להוסיף פרטים נוספים הכוללים ,מחיר עבור שכירות הדירה ובנוסף רחוב או אזור אשר הדירה המוצעת נמצאת בו .
מיותר להזכיר פוסטים של מתווכים למינהם או פוסטים שלא קשורים לנושא הקבוצה - דירות להשכרה ללא תיווך יוסרו מיד .",,6,10,,,2019-07-25 18:18:44,https://m.facebook.com/groups/337487666800411/permalink/461188824430294/,['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238'],['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238']
Eyal Amir,"ברוכים הבאים !
היי שלום לכולם !
שמי אייל ואני מנהל הקבוצה .
ברצוני לבקש מכול המפרסמים באשר הם להוסיף פרטים נוספים הכוללים ,מחיר עבור שכירות הדירה ובנוסף רחוב או אזור אשר הדירה המוצעת נמצאת בו .
ובנוסף אבקש לא להעלות יותר מפוסט אחד בילבד !
מיותר להזכיר פוסטים של מתווכים למינהם או פוסטים שלא קשורים לנושא הקבוצה - דירות להשכרה ללא תיווך יוסרו מיד .",,0,6,,,2019-10-30 18:33:48,https://m.facebook.com/groups/337487666800411/permalink/518551495360693/,['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238'],['https://scontent.xx.fbcdn.net/m1/v/t6/An_UvxJXg9tdnLU3Y5qjPi0200MLilhzPXUgxzGjQzUMaNcmjdZA6anyrngvkdub33NZzZhd51fpCAEzNHFhko5aKRFP5fS1w_lKwYrzcNLupv27.png?ccb=10-5&oh=00_AT8MWj0qSZmIfoAXWFOZRNCGkuNO5MAI41tTlKuXuqcYUA&oe=62BEAC79&_nc_sid=55e238']
